,household_key,age_45_plus,income_50K_plus,single_couple_family,has_kids,single,couple,r_score,f_score,m_score,rfm_score,rfm_bins,alcohol,beverages,concessions,dairy,drug,garden,grain_goods,grocery,home_family,junk_food,kitchen,meat,misc,produce,seasonal,total_sales
691,2168,0,1,1,0,1,0,5,5,5,15,5,144.9,46.41,53.57,360.21,165.02,0.0,439.8,258.22,183.08,960.69,2.99,1426.29,294.56,653.04,7.1,4995.88
692,2172,0,1,2,0,0,1,5,4,3,12,3,582.72,73.49000000000001,78.88,226.3,22.23,0.0,204.54,110.10000000000001,107.33,172.16,7.48,321.98,154.25,342.66,3.99,2408.1099999999997
693,2173,0,0,2,0,0,1,4,3,3,10,3,0.0,119.58,100.85000000000001,200.61,33.739999999999995,0.0,160.88,144.83,252.25,278.43,0.0,390.2,54.010000000000005,123.68,0.0,1859.0600000000002
694,2179,1,0,3,1,0,0,5,2,2,9,3,101.49000000000001,41.09,59.98,32.17,1.49,0.0,83.08,34.31,110.65,84.5,6.99,438.12,164.06,136.42,0.0,1294.3500000000001
695,2181,1,1,3,1,0,0,5,2,4,11,3,43.46,124.76,22.77,274.85,59.010000000000005,6.67,160.52,178.66,271.0,383.12,4.98,552.43,403.96999999999997,493.53000000000003,17.94,2997.6699999999996
696,2182,1,1,2,0,0,1,4,3,2,9,3,39.81,50.43,0.0,213.75,14.96,0.0,104.08,55.46,25.24,232.82,2.39,360.6,66.4,161.75,0.0,1327.69
697,2183,1,0,2,0,0,1,5,4,4,13,4,0.0,77.82000000000001,54.15,453.87,66.42,103.87,459.28000000000003,109.09,416.12,186.36,0.0,557.88,119.11,475.4,0.0,3079.3700000000003
698,2184,0,1,1,0,1,0,5,5,4,14,4,165.51,136.69,65.65,276.56,220.25,10.47,160.28,164.83,1157.14,461.6,1.79,518.95,240.35,391.49,10.27,3981.8300000000004
699,2185,0,1,3,1,0,0,5,3,5,13,4,8.19,557.05,139.71,378.14,206.9,0.0,385.02,151.58,1698.3700000000001,546.41,2.19,1123.17,293.85,450.62,8.97,5950.17
700,2186,0,0,1,0,1,0,5,4,5,14,4,307.75,129.57,59.65,265.97,25.42,2.99,469.13,245.16,646.34,554.48,9.76,1673.17,277.69,477.57,1.98,5146.629999999999
701,2188,1,0,2,0,0,1,5,4,4,13,4,3.99,192.36,31.11,799.88,132.71,1.99,183.11,189.94,354.17,152.67000000000002,0.75,1039.24,181.87,413.54,17.97,3695.2999999999997
702,2190,0,1,3,1,0,0,5,5,5,15,5,231.28,261.26,172.73,676.65,67.86,0.0,567.66,231.64000000000001,741.04,1073.78,9.47,1614.41,378.88,820.72,50.129999999999995,6897.51
703,2193,0,1,2,0,0,1,5,3,5,13,4,308.26,334.89,171.23,661.61,330.9,38.07,614.24,428.03000000000003,1325.35,499.1,17.14,1310.1,348.16,1152.75,6.18,7546.01
704,2194,1,0,1,0,1,0,5,5,5,15,5,201.58,301.59000000000003,90.27,826.22,197.79,4.98,662.92,203.1,329.76,948.27,12.97,816.03,353.08,651.98,0.0,5600.539999999999
705,2198,0,0,1,0,1,0,5,5,5,15,5,852.3100000000001,508.40000000000003,696.45,361.37,213.94,8.47,362.87,140.07,438.05,687.94,9.59,1021.75,186.41,382.31,1.99,5871.92
706,2199,0,1,3,1,0,0,5,4,5,14,4,3.44,317.5,43.96,712.94,8.11,0.0,665.63,227.96,17.92,547.98,0.0,907.19,554.54,661.91,2.98,4672.0599999999995
707,2200,1,0,1,0,1,0,5,4,5,14,4,23.18,466.67,69.83,506.08,42.63,16.99,610.56,445.27,305.46,588.93,2.5,1754.35,521.01,984.33,4.24,6342.03
708,2203,1,1,2,0,0,1,4,3,4,11,3,918.8,298.21000000000004,98.82000000000001,137.34,104.78,41.96,141.29,83.32000000000001,1074.83,162.3,63.82,418.97,227.47,168.68,19.65,3960.2399999999993
709,2208,0,1,3,1,0,0,4,5,5,14,4,22.439999999999998,416.4,78.29,701.47,71.65,1.29,834.39,433.78000000000003,386.05,1140.15,16.189999999999998,2665.29,595.82,676.4,3.9699999999999998,8043.58
710,2209,0,0,3,1,0,0,5,5,5,15,5,88.55,227.71,206.70000000000002,406.06,216.19,20.86,496.90000000000003,239.71,1060.76,498.79,42.35,740.28,431.68,589.44,17.98,5283.959999999999
711,2217,0,0,1,0,1,0,5,5,4,14,4,33.65,164.18,85.4,379.96,117.81,0.0,274.91,219.69,553.46,281.95,57.77,814.83,209.78,639.7,19.72,3852.81
712,2221,1,0,1,0,1,0,5,4,3,12,3,11.98,197.45000000000002,3.0,194.84,51.06,0.0,187.57,318.04,86.84,289.37,6.67,600.36,108.19,212.45,0.0,2267.82
713,2224,0,1,1,0,1,0,5,4,4,13,4,46.43,174.91,74.74,272.18,163.45,22.85,305.02,114.4,469.05,221.83,11.08,930.8,336.86,184.31,17.73,3345.64
714,2231,0,1,2,0,0,1,5,3,4,12,3,246.24,144.05,163.94,296.08,50.66,3.99,410.46,151.97,1123.15,71.62,0.0,315.74,159.7,366.03000000000003,0.0,3503.6299999999997
715,2233,0,1,1,0,1,0,4,5,5,14,4,367.13,353.33,218.23000000000002,620.22,221.86,26.85,472.15,282.03000000000003,1137.63,529.97,38.68,885.6800000000001,415.34000000000003,1060.03,26.38,6655.510000000001
716,2234,1,0,2,0,0,1,5,5,5,15,5,342.40000000000003,629.21,51.46,532.05,158.2,68.5,577.96,383.65000000000003,539.05,151.05,1.99,1948.49,342.32,797.19,0.0,6523.52
717,2235,1,1,3,1,0,0,5,3,4,12,3,320.54,230.22,86.71000000000001,213.49,38.95,2.99,166.41,77.53,369.45,183.71,15.88,1166.8700000000001,265.23,292.2,3.67,3433.8500000000004
718,2237,1,1,1,0,1,0,5,4,4,13,4,653.55,129.41,61.01,597.46,0.0,11.030000000000001,308.71,108.6,118.88,650.77,0.0,721.3100000000001,251.07,558.77,14.7,4185.2699999999995
719,2243,1,1,2,0,0,1,5,2,4,11,3,81.97999999999999,243.01,4.29,241.6,47.86,0.0,98.36,69.76,501.46000000000004,222.66,0.0,1662.46,315.97,511.77,0.0,4001.1800000000007
720,2250,0,1,1,0,1,0,5,2,3,10,3,3.01,132.67,35.46,217.38,7.58,0.0,137.01,75.7,31.23,389.65,2.39,654.89,101.84,203.65,0.0,1992.4600000000003
721,2252,1,1,3,1,0,0,5,5,5,15,5,9.05,201.64000000000001,52.96,823.11,240.33,2.99,656.33,185.39000000000001,1092.59,832.92,16.47,1878.43,491.8,695.23,16.03,7195.2699999999995
722,2254,0,0,1,0,1,0,2,4,2,8,2,75.93,41.49,2.99,81.71,23.44,0.0,64.09,37.1,159.24,91.03,16.98,252.95,87.86,133.86,2.48,1071.15
723,2260,1,0,1,0,1,0,5,3,5,13,4,316.37,240.43,192.9,333.15,131.8,6.57,206.68,100.14,1609.65,567.46,12.75,424.04,211.06,444.21,1.0,4798.210000000001
724,2264,1,1,2,0,0,1,5,5,5,15,5,2811.48,573.02,307.88,1811.81,114.65,233.41,1717.76,934.6800000000001,1826.3,840.71,35.44,2850.72,851.41,1853.41,71.21000000000001,16833.89
725,2266,0,0,1,0,1,0,5,4,5,14,4,681.98,304.39,82.29,611.85,384.65,72.97,644.93,897.52,713.82,334.45,39.13,853.62,348.14,1337.96,214.68,7522.38
726,2269,1,0,2,0,0,1,5,5,4,14,4,4.98,182.68,57.19,225.9,24.73,19.950000000000003,316.41,47.57,163.71,379.52,0.0,1106.03,162.86,559.92,0.0,3251.4500000000003
727,2272,1,0,2,0,0,1,4,3,3,10,3,0.0,115.92,9.940000000000001,319.09,474.4,0.0,342.55,43.51,189.35,122.62,2.69,374.17,131.03,99.26,0.0,2224.53
728,2279,0,1,2,0,0,1,5,3,2,10,3,55.559999999999995,68.3,9.42,90.77,16.43,0.0,46.05,27.02,161.78,179.36,0.0,163.83,40.36,56.25,0.0,915.13
729,2280,0,0,3,1,0,0,5,5,5,15,5,1625.6000000000001,582.14,148.89,1121.16,425.56,46.8,596.2,130.86,2799.67,907.61,0.0,1852.23,245.14,545.16,19.72,11046.739999999998
730,2282,1,1,1,0,1,0,5,3,2,10,3,42.24,11.26,5.49,119.68,25.330000000000002,28.96,61.68,108.59,125.58,5.68,0.0,72.96000000000001,72.64,404.43,0.0,1084.52
731,2284,1,1,2,0,0,1,5,5,5,15,5,717.3,1169.75,505.89,1471.35,709.12,202.37,1653.67,975.86,2101.07,1355.04,61.59,2197.7,1253.95,2048.71,129.20000000000002,16552.57
732,2292,1,0,3,1,0,0,5,4,2,11,3,26.130000000000003,33.1,20.27,227.84,27.04,22.479999999999997,136.28,35.88,58.15,188.15,1.0,56.32,71.98,77.34,0.0,981.9600000000002
733,2294,1,0,3,1,0,0,4,5,5,14,4,122.95,604.07,145.02,758.22,79.35,5.79,761.96,312.65,473.02,626.11,11.73,1779.81,524.55,1392.96,0.0,7598.1900000000005
734,2295,0,0,1,0,1,0,4,3,5,12,3,211.51000000000002,591.09,88.62,652.1,102.96000000000001,0.0,308.92,233.95000000000002,851.49,596.72,7.99,1862.45,346.22,1026.32,19.94,6900.28
735,2296,0,1,2,0,0,1,5,5,5,15,5,243.56,883.17,607.44,880.54,597.54,34.44,915.93,478.55,1588.59,1776.51,0.0,3338.89,819.43,1132.15,69.52,13366.26
736,2298,1,1,2,0,1,0,5,3,4,12,3,0.0,100.71000000000001,0.0,185.02,11.98,0.0,240.38,219.89000000000001,86.36,235.98000000000002,0.0,919.69,262.34,318.31,0.0,2580.6600000000003
737,2300,1,1,2,0,0,1,5,4,5,14,4,208.24,145.28,107.74000000000001,443.22,275.09000000000003,7.33,357.03000000000003,307.49,763.44,445.44,3.99,776.9300000000001,237.07,416.72,4.1899999999999995,4499.2
738,2302,0,0,3,1,0,0,4,3,3,10,3,67.84,54.15,24.8,224.54,65.96000000000001,16.98,139.95,60.1,179.03,261.23,0.0,473.15,110.6,211.48,8.620000000000001,1898.4299999999998
739,2305,1,1,1,0,1,0,5,4,5,14,4,540.5600000000001,379.24,34.02,799.7,263.86,1.89,444.54,174.13,432.86,286.54,0.0,824.12,229.52,740.07,0.0,5151.050000000001
740,2307,1,1,3,1,0,0,5,4,5,14,4,50.13,368.09000000000003,57.95,617.52,86.58,2.99,354.45,63.45,484.01,642.75,3.98,1018.92,324.63,399.31,105.29,4580.05
741,2312,1,1,2,0,0,1,5,5,5,15,5,768.1899999999999,1121.6,180.71,1567.69,968.86,15.24,1302.98,509.55,1195.32,818.46,2.49,2863.77,816.65,2103.6,152.99,14388.1
742,2314,1,1,2,0,0,1,4,3,5,12,3,321.11,435.18,98.73,1074.15,19.72,6.970000000000001,340.08,210.48,102.46000000000001,143.3,10.38,1137.63,287.13,850.47,3.09,5040.880000000001
743,2317,0,1,3,1,0,0,5,4,5,14,4,44.96,959.85,73.42,1719.33,208.49,10.77,1915.05,592.95,1046.3600000000001,558.74,1.99,1757.51,967.0,1757.63,27.450000000000003,11641.5
744,2318,0,0,1,0,1,0,3,5,5,13,4,369.68,500.97,481.43,671.64,162.88,21.060000000000002,806.65,277.52,803.74,1317.58,2.0,2337.6,834.86,544.08,24.67,9156.36
745,2322,1,1,1,0,1,0,5,5,5,15,5,950.86,1448.03,598.33,1708.89,837.2,63.04,1818.8400000000001,1504.14,3924.5,1021.42,53.1,1904.19,1094.3700000000001,3213.4500000000003,38.52,20178.88
746,2324,0,1,2,0,0,1,5,4,3,12,3,63.650000000000006,99.7,121.57000000000001,231.48,163.18,0.0,178.8,111.57,466.22,193.85,0.0,402.76,164.52,161.26,0.0,2358.5599999999995
747,2328,1,1,2,0,0,1,5,5,5,15,5,374.7,1300.24,582.84,642.8,390.01,99.18,593.0500000000001,509.78,2113.33,1004.75,24.950000000000003,2128.55,1007.41,1323.1000000000001,79.83,12174.52
748,2330,1,1,1,0,1,0,4,2,4,10,3,144.34,191.57,41.42,457.39,92.22,31.48,353.87,302.83,751.75,321.55,0.99,570.58,259.07,622.36,0.0,4141.42
749,2331,0,0,3,1,0,0,4,3,4,11,3,24.96,148.25,133.84,400.54,76.52,13.98,427.72,202.97,331.72,629.88,3.23,1052.3700000000001,304.16,491.19,19.67,4261.0
750,2334,0,1,1,0,1,0,5,5,5,15,5,509.21999999999997,444.18,314.79,856.43,392.29,21.97,791.55,620.51,2054.83,1360.68,32.04,2374.98,573.52,764.19,0.0,11111.18
751,2337,1,0,3,1,0,0,5,5,5,15,5,866.17,434.09000000000003,164.23000000000002,504.03000000000003,315.81,15.99,739.8,363.36,883.78,2500.57,3.99,2755.05,533.38,1588.89,10.84,11679.979999999998
752,2341,1,1,1,0,1,0,4,5,5,14,4,310.18,205.64000000000001,65.3,478.65,110.06,24.51,417.41,176.78,570.6800000000001,994.19,0.0,905.98,250.10999999999999,355.47,74.54,4939.5
753,2342,1,1,1,0,1,0,5,4,4,13,4,642.84,32.77,43.56,617.82,24.27,1.99,191.13,59.76,120.89,269.67,0.0,917.04,205.33,268.23,44.99,3440.29
754,2343,0,1,1,0,1,0,5,5,4,14,4,152.21,127.91,83.31,452.45,99.7,9.99,446.23,146.53,650.03,547.98,25.68,488.49,291.49,249.85,9.94,3781.79
755,2347,1,0,2,0,0,1,5,3,4,12,3,222.23,125.54,39.28,389.17,131.67000000000002,0.0,233.11,81.73,584.46,375.92,2.99,205.81,142.14000000000001,158.6,10.98,2703.6299999999997
756,2351,1,1,2,0,0,1,5,5,5,15,5,779.02,760.0600000000001,326.79,1264.42,494.54,158.35999999999999,880.22,763.83,2523.45,714.86,6.98,2690.75,746.8,1864.84,11.99,13986.909999999998
757,2359,1,0,2,0,0,1,4,5,3,12,3,40.25,108.63,196.59,163.56,18.98,3.99,289.66,138.79,117.02,357.96,0.0,561.84,123.73,186.26,0.0,2307.26
758,2360,0,1,1,0,1,0,5,5,5,15,5,225.06,120.76,121.15,874.78,150.59,10.16,514.41,337.28,1107.23,781.55,22.04,907.07,374.6,1137.4,20.740000000000002,6704.82
759,2361,0,0,2,0,0,1,4,4,5,13,4,36.730000000000004,240.97,34.660000000000004,405.88,139.16,2.99,631.99,356.32,700.64,344.68,11.98,906.3,416.34000000000003,300.07,0.0,4528.71
760,2364,1,0,2,0,0,1,5,4,5,14,4,127.5,259.23,182.66,646.48,153.84,0.0,446.63,285.99,1034.5,525.49,11.29,2472.41,291.0,844.89,0.0,7281.91
761,2367,1,0,2,0,0,1,5,4,4,13,4,4.99,341.09000000000003,28.64,250.14000000000001,92.75,17.96,369.99,164.13,924.52,619.14,0.0,909.77,181.85,411.15000000000003,0.0,4316.12
762,2370,0,0,2,0,0,1,5,4,4,13,4,85.07000000000001,122.55,26.310000000000002,371.92,51.71,33.269999999999996,551.32,132.75,361.0,458.29,0.0,1485.54,244.35,448.11,0.0,4372.19
763,2374,1,1,2,0,0,1,4,3,5,12,3,28.26,232.06,104.52,579.94,199.52,3.99,540.94,297.91,584.14,729.67,72.35,1405.92,447.54,472.57,0.0,5699.33
764,2376,1,0,1,0,1,0,5,4,4,13,4,291.46,135.01,110.37,232.92,86.73,0.99,342.09,113.52,385.43,284.64,7.99,677.52,140.48,385.65,2.49,3197.29
765,2378,0,1,3,1,0,0,5,5,5,15,5,400.56,369.66,262.72,646.32,287.3,91.42,733.3,397.86,1320.9,899.19,5.99,1167.03,411.6,897.12,47.21,7938.179999999999
766,2380,1,1,1,0,1,0,5,4,4,13,4,0.0,251.83,142.84,731.8100000000001,31.77,0.0,359.82,99.53999999999999,260.73,338.98,0.0,821.34,213.76,384.23,14.540000000000001,3651.19
767,2390,0,1,2,0,1,0,3,2,2,7,2,78.61,35.92,52.480000000000004,38.480000000000004,61.89,0.0,42.16,36.38,148.05,104.55,7.58,62.19,89.94,77.07,11.66,846.9599999999999
768,2393,0,1,1,0,1,0,5,3,4,12,3,111.34,417.49,84.14,256.34000000000003,65.64,6.86,181.12,285.89,723.75,156.79,3.98,915.8100000000001,176.3,603.48,0.0,3988.9300000000003
769,2397,1,1,2,0,0,1,5,4,2,11,3,6.49,46.28,69.8,90.47,17.22,0.0,92.44,43.7,114.09,114.93,5.99,290.64,32.88,140.84,0.0,1065.77
770,2400,0,0,3,1,0,0,5,5,5,15,5,70.92,498.97,14.98,739.53,101.96000000000001,0.0,1039.6200000000001,288.67,1338.17,2290.89,0.0,2969.9900000000002,754.67,1022.93,5.28,11136.580000000002
771,2405,0,0,1,0,1,0,5,4,3,12,3,256.25,152.98,8.45,318.75,11.99,0.0,225.84,98.72,25.509999999999998,316.82,0.0,582.5,111.11,327.81,1.79,2438.52
772,2406,0,1,3,1,0,0,4,4,4,12,3,262.98,133.25,85.75,494.47,162.68,0.0,377.39,118.37,641.95,497.51,6.0,433.47,204.45000000000002,591.2,53.28,4062.7500000000005
773,2407,1,1,2,0,0,1,5,5,5,15,5,0.0,124.19,36.93,638.03,2.87,0.0,679.22,222.77,75.22,1159.93,0.0,1201.63,329.2,727.85,2.99,5200.83
774,2411,1,0,2,0,0,1,5,3,3,11,3,67.45,88.28,41.5,51.61,32.53,0.0,166.39000000000001,309.91,301.23,176.99,3.49,261.67,146.39000000000001,341.53000000000003,1.0,1989.9700000000003
775,2420,1,0,3,1,0,0,3,3,4,10,3,48.51,125.46000000000001,7.970000000000001,154.24,26.340000000000003,0.0,201.82,144.16,191.84,128.85,1.0,1949.48,283.71,526.03,4.99,3794.3999999999996
776,2421,1,1,3,1,0,0,5,3,5,13,4,11.49,617.07,180.28,932.13,57.18,15.75,699.24,555.96,404.38,1063.66,0.0,1610.72,555.0600000000001,1063.27,12.16,7778.35
777,2426,0,0,1,0,1,0,5,4,3,12,3,4.99,37.730000000000004,9.0,804.73,3.99,0.0,129.57,102.56,117.52,367.02,0.0,286.25,49.4,91.97,1.79,2006.52
778,2427,0,1,3,1,0,0,5,5,5,15,5,0.0,361.15,107.39,568.25,20.34,2.99,771.63,250.64,315.57,1298.6,10.98,1381.66,265.57,733.51,15.07,6103.349999999999
779,2432,0,0,1,0,1,0,4,5,5,14,4,114.63,284.04,22.88,344.89,116.81,0.0,557.07,347.22,668.59,819.82,6.870000000000001,875.65,239.21,177.27,72.24,4647.1900000000005
780,2435,1,1,3,1,0,0,5,2,4,11,3,32.95,186.66,27.689999999999998,567.57,13.65,0.0,253.55,70.05,162.37,293.47,5.99,354.71,223.9,572.09,0.0,2764.6500000000005
781,2437,0,1,3,1,0,0,4,3,5,12,3,174.74,428.48,95.52000000000001,548.25,125.26,15.46,424.5,190.92000000000002,817.6,688.1800000000001,1.78,557.5,245.56,432.05,12.93,4758.7300000000005
782,2445,1,0,1,0,1,0,5,5,5,15,5,15.06,341.09000000000003,118.79,487.13,96.92,3.79,424.38,272.72,792.87,1096.26,8.97,1064.1,237.29,330.23,16.57,5306.17
783,2446,0,1,2,0,0,1,5,4,4,13,4,88.19,105.51,93.88,298.62,38.29,12.97,429.54,697.87,342.97,342.48,1.99,811.32,252.37,618.64,0.99,4135.63
784,2447,0,0,2,0,0,1,5,4,5,14,4,1164.0800000000002,91.98,435.7,238.78,570.73,1.59,170.57,49.88,1734.1200000000001,576.0600000000001,3.99,927.61,295.23,802.24,6.98,7069.540000000001
785,2448,1,1,2,0,0,1,5,5,5,15,5,493.94,145.44,148.9,1202.1100000000001,254.8,14.97,458.27,235.29,1598.93,839.2,28.310000000000002,963.26,605.14,588.32,18.13,7595.01
786,2449,0,1,3,1,0,0,5,5,5,15,5,163.31,298.99,105.27,1345.14,123.07,59.92,1575.52,268.67,1315.74,989.41,23.94,1062.98,617.58,1334.68,21.34,9305.56
787,2453,1,1,1,0,1,0,5,4,5,14,4,126.35,127.89,65.32000000000001,303.77,502.12,11.97,295.51,202.03,1055.86,488.22,46.21,422.63,359.21000000000004,480.64,63.95,4551.68
788,2455,1,0,2,0,0,1,5,4,5,14,4,95.36,303.07,38.03,972.18,153.41,0.0,387.72,190.65,1101.16,555.47,29.359999999999996,775.92,418.17,137.97,3.37,5161.84
789,2465,1,0,2,0,1,0,4,5,3,12,3,39.82,51.26,2.49,108.58,11.16,0.0,80.95,107.72,31.32,200.21,0.0,660.3100000000001,120.62,216.61,0.0,1631.0500000000002
790,2467,0,1,3,1,0,0,5,5,5,15,5,5.99,277.97,511.44,1353.3,359.13,25.36,1171.28,379.73,2046.59,2035.44,12.86,2539.66,740.26,960.21,89.17,12508.390000000001
791,2479,0,1,2,0,0,1,5,4,5,14,4,99.57000000000001,670.09,213.48,1275.97,170.07,12.97,888.39,634.9300000000001,3628.19,1476.67,8.56,2091.77,874.77,1320.48,24.08,13389.99
792,2483,1,1,1,0,1,0,5,4,3,12,3,20.08,29.53,26.78,186.07,58.25,4.19,350.68,36.82,227.02,245.16,9.98,229.47,113.79,228.09,0.0,1765.9099999999999
793,2486,0,0,1,0,1,0,5,3,4,12,3,61.11,174.45,14.95,329.63,20.71,0.0,245.28,166.89000000000001,158.26,479.13,0.0,853.98,175.91,384.81,11.78,3076.89
794,2488,1,0,1,0,1,0,5,4,5,14,4,176.6,286.44,40.620000000000005,400.52,233.20000000000002,5.16,396.0,264.11,1283.57,462.40000000000003,19.75,1000.65,254.0,546.8100000000001,14.059999999999999,5383.890000000001
795,2489,0,1,2,0,0,1,5,4,5,14,4,179.26,308.45,99.37,761.66,314.02,30.76,851.24,493.31,1656.13,383.06,20.11,1635.58,884.19,1053.9,63.900000000000006,8734.939999999999
796,2494,0,1,2,0,0,1,5,1,3,9,3,64.92,80.74,22.83,185.49,25.69,0.0,150.75,108.1,281.83,292.02,0.0,374.05,139.68,280.89,1.0,2007.9900000000002
797,2496,1,1,3,1,0,0,4,2,4,10,3,166.03,85.29,22.28,242.55,1.85,0.0,321.16,103.29,424.82,360.46,7.48,1587.79,358.5,332.36,1.79,4015.65
798,2497,1,0,1,0,1,0,4,5,5,14,4,371.42,123.06,79.81,468.03000000000003,61.09,9.280000000000001,570.01,350.91,868.09,832.75,3.99,1560.83,529.81,940.0,23.47,6792.55
799,2498,0,1,2,0,0,1,5,5,4,14,4,137.29,138.24,54.13,391.57,156.36,5.17,319.38,145.57,262.77,252.69,0.0,305.32,128.0,228.36,0.0,2524.85
800,2499,0,0,3,1,0,0,5,3,4,12,3,7.99,151.75,121.41,223.75,82.78999999999999,0.0,410.93,201.37,301.42,419.25,11.96,414.19,231.88,184.27,0.0,2762.96
